"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",-1.39608225913809,1.31362286028536,2.12234417648045,3.91690122023857
"2",-2.03988852019342,1.26190839619566,2.12234417648045,3.91690122023857
"3",-1.17404140509892,0.978859321265957,2.12234417648045,3.91690122023857
"4",-1.60101344923934,1.62032692634681,2.12234417648045,3.91690122023857
"5",-2.39012845905175,1.39204888536805,2.12234417648045,3.91690122023857
"6",-2.17023216481618,1.27232570426243,2.12234417648045,3.91690122023857
"7",-1.52305724589612,1.24114009795416,2.12234417648045,3.91690122023857
"8",-1.67237492477175,1.34684380002695,2.12234417648045,3.91690122023857
"9",-1.12308930472098,1.29034428221538,2.12234417648045,3.91690122023857
"10",-0.871523959884903,1.20568490753008,2.12234417648045,3.91690122023857
"11",-1.55179122037507,1.3463758028768,2.12234417648045,3.91690122023857
"12",-1.67176586852389,1.20761438273299,2.12234417648045,3.91690122023857
"13",-1.82547642399463,0.897199972573779,2.12234417648045,3.91690122023857
"14",-2.012386675702,0.979065946183776,2.12234417648045,3.91690122023857
"15",-1.72266332176533,1.36863550581559,2.12234417648045,3.91690122023857
