"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",-1117667.49280467,1079680.562437,11.8461538461538,8235314.00705882
"2",-1703338.98923033,1683347.32271267,11.8461538461538,8235314.00705882
"3",-1899669.589613,1808011.52745733,11.8461538461538,8235314.00705882
"4",-2212005.01147367,1934677.29142367,11.8461538461538,8235314.00705882
"5",-2360338.79133467,2763679.630176,11.8461538461538,8235314.00705882
"6",-599007.746694333,748675.887266667,11.8461538461538,8235314.00705882
"7",-2114672.164147,2245011.28660733,11.8461538461538,8235314.00705882
"8",-3215002.77580567,2795012.99242567,11.8461538461538,8235314.00705882
"9",-1468003.54532533,1363678.12734834,11.8461538461538,8235314.00705882
"10",-1415333.721941,1139012.33559767,11.8461538461538,8235314.00705882
"11",-2102668.55641267,2164680.14621867,11.8461538461538,8235314.00705882
"12",-3675338.061766,3275678.72815167,11.8461538461538,8235314.00705882
"13",-2872004.822536,2804679.576188,11.8461538461538,8235314.00705882
"14",-684673.607700667,761012.114142667,11.8461538461538,8235314.00705882
"15",-1885338.93835867,1851344.35545067,11.8461538461538,8235314.00705882
