"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",-3739340.603997,3820347.86465933,6250025.40625,2857154.97285714
"2",-1535676.373181,1491009.65588067,6250025.40625,2857154.97285714
"3",-3378342.13929867,3026345.16811033,6250025.40625,2857154.97285714
"4",-3907676.63476567,3794676.37928633,6250025.40625,2857154.97285714
"5",-3451341.07106867,3324011.49448966,6250025.40625,2857154.97285714
"6",-4735678.24254167,4507009.11220766,6250025.40625,2857154.97285714
"7",-212346.285300667,330341.034473667,6250025.40625,2857154.97285714
"8",-5757009.78558934,5236009.68718066,6250025.40625,2857154.97285714
"9",-6274011.05076001,6070009.067534,6250025.40625,2857154.97285714
"10",-4474676.01820034,3882013.18367899,6250025.40625,2857154.97285714
"11",-6034343.37474035,5764676.49511699,6250025.40625,2857154.97285714
"12",-3957341.84690801,3504677.16785166,6250025.40625,2857154.97285714
"13",-2219347.467099,2230342.30880467,6250025.40625,2857154.97285714
"14",-322673.116508666,449676.081148,6250025.40625,2857154.97285714
"15",-1820675.98633033,1529676.98292333,6250025.40625,2857154.97285714
