"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",-1159333.07643433,1120012.01180067,3750007.66,7142880.25571429
"2",-3045672.19209267,3101674.850104,3750007.66,7142880.25571429
"3",-1273338.95770567,1153344.28958433,3750007.66,7142880.25571429
"4",-5917004.38101332,6168343.07845334,3750007.66,7142880.25571429
"5",-2756671.831411,3008342.664235,3750007.66,7142880.25571429
"6",-3863005.025336,3594342.80967333,3750007.66,7142880.25571429
"7",-5244670.75731533,5017009.64799133,3750007.66,7142880.25571429
"8",-3289671.592532,3242678.087785,3750007.66,7142880.25571429
"9",-2837003.15163,2676009.73546833,3750007.66,7142880.25571429
"10",-3424002.56877134,3913011.87098166,3750007.66,7142880.25571429
"11",-718003.830582333,704343.026240334,3750007.66,7142880.25571429
"12",-2520338.85337467,2571010.31149433,3750007.66,7142880.25571429
"13",-2307672.218583,2861681.07116333,3750007.66,7142880.25571429
"14",-3439671.54000933,3065010.294563,3750007.66,7142880.25571429
"15",-2525671.82710967,2353341.628722,3750007.66,7142880.25571429
