"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",2505.24868911111,3568.20037117778,1151.01944444444,5079.06666666667
"2",858.495403388889,5373.81165382223,1151.01944444444,5079.06666666667
"3",868.638332533335,3970.94578037778,1151.01944444444,5079.06666666667
"4",1734.8600603,3014.48485363333,1151.01944444444,5079.06666666667
"5",1961.02001502222,2838.94509284444,1151.01944444444,5079.06666666667
"6",941.828471188889,4947.35712581588,1151.01944444444,5079.06666666667
"7",2014.47723228889,3536.85010903333,1151.01944444444,5079.06666666667
"8",1873.54906683333,3226.35823301111,1151.01944444444,5079.06666666667
"9",3156.95138726667,3780.2588227,1151.01944444444,5079.06666666667
"10",1062.62628186667,5182.84931198889,1151.01944444444,5079.06666666667
"11",1356.94806548889,5445.55946541588,1151.01944444444,5079.06666666667
"12",889.416097555555,5210.77516483334,1151.01944444444,5079.06666666667
"13",751.677182822222,4719.95439408889,1151.01944444444,5079.06666666667
"14",771.445744111111,5406.08518802222,1151.01944444444,5079.06666666667
"15",1036.8016955,5578.31367786667,1151.01944444444,5079.06666666667
"16",777.329807077777,4848.33034534444,1151.01944444444,5079.06666666667
