"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",-17.7567413367222,17.6265500682889,15.240988,34.5912037948718
"2",-8.62471356879999,10.4707477665333,15.240988,34.5912037948718
"3",-20.7403083774001,20.0875163855556,15.240988,34.5912037948718
"4",-8.88004097368889,11.1954295667445,15.240988,34.5912037948718
"5",-8.94607265867777,10.9171109399667,15.240988,34.5912037948718
"6",-11.2313174495778,7.34811778335555,15.240988,34.5912037948718
"7",-8.89961329823334,10.3090301944444,15.240988,34.5912037948718
"8",-13.0951752332333,15.5746544813445,15.240988,34.5912037948718
"9",-13.9276345263556,10.1467066483667,15.240988,34.5912037948718
"10",-18.4794565800778,16.4908031183,15.240988,34.5912037948718
"11",-9.83077166454446,9.25865039142223,15.240988,34.5912037948718
"12",-11.3078319703778,7.19948631084444,15.240988,34.5912037948718
"13",-10.0641815177111,14.6582734812556,15.240988,34.5912037948718
"14",-13.6801065262556,11.7997806740556,15.240988,34.5912037948718
"15",-10.1116906460222,6.28384220023333,15.240988,34.5912037948718
