"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",3.6526439317011,4.75665336995297,1.60795484080352,0.442951300699729
"2",2.57212035613376,5.07832833855799,1.60795484080352,0.442951300699729
"3",3.32624790037312,4.24947555826814,1.60795484080352,0.442951300699729
"4",3.41614975039313,4.3935892736034,1.60795484080352,0.442951300699729
"5",3.64356930911044,4.86104654499787,1.60795484080352,0.442951300699729
"6",3.38348830248295,4.3300586467573,1.60795484080352,0.442951300699729
"7",3.26988147227277,4.25976289090388,1.60795484080352,0.442951300699729
"8",3.16611993927285,4.2110397464298,1.60795484080352,0.442951300699729
"9",3.64097047780045,4.8849894942368,1.60795484080352,0.442951300699729
"10",3.62566798715927,4.70086057864122,1.60795484080352,0.442951300699729
"11",3.49100793377588,4.60646037291782,1.60795484080352,0.442951300699729
"12",3.11542682763833,4.50987666652901,1.60795484080352,0.442951300699729
"13",2.95099702932141,4.88175263195152,1.60795484080352,0.442951300699729
"14",3.48036276367161,4.3871576433206,1.60795484080352,0.442951300699729
"15",2.96988806550353,4.85751175710871,1.60795484080352,0.442951300699729
"16",3.45023406409687,4.22250574131682,1.60795484080352,0.442951300699729
