"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",0.444020262376985,2.75310199217833,1.4868507617134,2.4585801517331
"2",0.865503372252646,3.20131327552394,1.4868507617134,2.4585801517331
"3",1.5221583462668,3.94958708154741,1.4868507617134,2.4585801517331
"4",0.111040324236135,2.54078584556891,1.4868507617134,2.4585801517331
"5",0.528960684543874,2.84637442906378,1.4868507617134,2.4585801517331
"6",0.719656390687129,2.78534696940569,1.4868507617134,2.4585801517331
"7",0.0631481522036178,2.37227933351838,1.4868507617134,2.4585801517331
"8",0.017826393990658,2.3524749149263,1.4868507617134,2.4585801517331
"9",0.584357910832055,2.96886117389763,1.4868507617134,2.4585801517331
"10",1.99850584106785,4.26804920321756,1.4868507617134,2.4585801517331
"11",0.882528345431674,3.13246325233355,1.4868507617134,2.4585801517331
"12",0.588136709582687,2.6204462199927,1.4868507617134,2.4585801517331
"13",0.156032618490626,2.42924214071187,1.4868507617134,2.4585801517331
"14",-0.501545285621727,1.65990813146776,1.4868507617134,2.4585801517331
"15",-0.136062123549048,2.13977760452217,1.4868507617134,2.4585801517331
"16",0.347518524922244,2.5357853992155,1.4868507617134,2.4585801517331
"17",0.692972391552188,3.15985587942187,1.4868507617134,2.4585801517331
"18",-0.00214967105129191,2.02912417318573,1.4868507617134,2.4585801517331
"19",-0.621627332832532,1.99921203487787,1.4868507617134,2.4585801517331
"20",0.235393597204585,2.49654341318504,1.4868507617134,2.4585801517331
"21",-0.355618603281209,2.12754065129459,1.4868507617134,2.4585801517331
"22",-0.0819346772973199,2.17662914981764,1.4868507617134,2.4585801517331
"23",-0.0574226699961967,2.2391555399179,1.4868507617134,2.4585801517331
"24",0.268889906707504,2.63702730963148,1.4868507617134,2.4585801517331
"25",0.026255004997425,2.18909939030649,1.4868507617134,2.4585801517331
"26",1.62899759435883,3.47992159854197,1.4868507617134,2.4585801517331
"27",0.860947196420674,2.9989320412135,1.4868507617134,2.4585801517331
"28",0.278176760333142,2.59892885134924,1.4868507617134,2.4585801517331
"29",2.36493151678152,4.11543251002311,1.4868507617134,2.4585801517331
"30",1.75901579776255,3.85570137539056,1.4868507617134,2.4585801517331
"31",1.00621855935886,2.92822644963396,1.4868507617134,2.4585801517331
"32",0.212353445842612,2.24380539530001,1.4868507617134,2.4585801517331
"33",0.479879129498051,2.71046231470784,1.4868507617134,2.4585801517331
"34",0.549093719787232,2.79014659521704,1.4868507617134,2.4585801517331
"35",1.09793172610553,3.37073666336575,1.4868507617134,2.4585801517331
"36",-0.108112040168623,2.15944724870082,1.4868507617134,2.4585801517331
"37",-0.0614482015921899,2.38840769198412,1.4868507617134,2.4585801517331
"38",0.796954627705335,2.90107840688836,1.4868507617134,2.4585801517331
"39",0.708187269512464,3.11232909157049,1.4868507617134,2.4585801517331
"40",1.46564055669788,3.27009032265574,1.4868507617134,2.4585801517331
"41",1.7164539524074,3.86590219861093,1.4868507617134,2.4585801517331
"42",0.440326408915022,2.79066301778304,1.4868507617134,2.4585801517331
"43",0.813149784928698,2.82717068769659,1.4868507617134,2.4585801517331
"44",1.70065174280929,3.89837493200692,1.4868507617134,2.4585801517331
"45",0.413088265418776,2.80190624488435,1.4868507617134,2.4585801517331
"46",0.480708035802921,2.91555719840939,1.4868507617134,2.4585801517331
"47",1.18983093233108,3.14975079629226,1.4868507617134,2.4585801517331
"48",0.275680384552761,2.69139560977196,1.4868507617134,2.4585801517331
"49",0.638179220471885,2.86752836285425,1.4868507617134,2.4585801517331
"50",0.854625461156814,2.93317968567419,1.4868507617134,2.4585801517331
"51",0.689092112230605,2.96755941000008,1.4868507617134,2.4585801517331
"52",0.187379067713167,2.47631552155693,1.4868507617134,2.4585801517331
"53",1.0526150422223,3.35334967278087,1.4868507617134,2.4585801517331
"54",-0.163395278743686,1.98293525469744,1.4868507617134,2.4585801517331
"55",-0.590246100923414,1.75242063792676,1.4868507617134,2.4585801517331
"56",-0.0102397033614681,2.27412585175628,1.4868507617134,2.4585801517331
"57",0.612055972530698,2.78161391754398,1.4868507617134,2.4585801517331
"58",0.14546345476567,2.28913467503929,1.4868507617134,2.4585801517331
"59",1.06026455042649,3.20930560867441,1.4868507617134,2.4585801517331
"60",-0.130267300594955,2.26881056125592,1.4868507617134,2.4585801517331
"61",0.386606251224444,2.85262614496043,1.4868507617134,2.4585801517331
"62",0.104511572194745,2.54741224437418,1.4868507617134,2.4585801517331
"63",1.81721943504121,4.09281908413585,1.4868507617134,2.4585801517331
"64",0.925203279438361,3.28030567418769,1.4868507617134,2.4585801517331
"65",0.374701473225647,2.58411898937234,1.4868507617134,2.4585801517331
"66",1.57572577960888,3.70509445514624,1.4868507617134,2.4585801517331
"67",0.651684044954984,2.85675875895165,1.4868507617134,2.4585801517331
"68",1.89932708797013,3.72410615515613,1.4868507617134,2.4585801517331
"69",0.446521862377113,2.71678606419269,1.4868507617134,2.4585801517331
"70",1.97468192293518,3.91144579565283,1.4868507617134,2.4585801517331
"71",2.95734962630184,4.78622414458298,1.4868507617134,2.4585801517331
"72",1.69985944561005,4.10684108959079,1.4868507617134,2.4585801517331
"73",0.137617773144043,2.37657798314695,1.4868507617134,2.4585801517331
"74",1.69218993594761,3.8276761774505,1.4868507617134,2.4585801517331
"75",1.368618624309,3.47453434601303,1.4868507617134,2.4585801517331
"76",2.21763399557935,4.18463630786958,1.4868507617134,2.4585801517331
"77",1.5161510513867,3.58461070369329,1.4868507617134,2.4585801517331
"78",0.400007551865336,2.24560886255325,1.4868507617134,2.4585801517331
"79",0.881935927920991,3.13068794906624,1.4868507617134,2.4585801517331
"80",-0.143369044724414,2.06626918919322,1.4868507617134,2.4585801517331
"81",0.0418641792628907,2.42166562644102,1.4868507617134,2.4585801517331
"82",0.297706994420675,2.60239979471738,1.4868507617134,2.4585801517331
"83",1.06223835499938,3.05406805283906,1.4868507617134,2.4585801517331
"84",0.413970429876284,2.51319394316141,1.4868507617134,2.4585801517331
"85",0.208078656393923,2.6232618612079,1.4868507617134,2.4585801517331
"86",-0.0903725343300092,2.18505969604217,1.4868507617134,2.4585801517331
"87",1.15775858183133,3.52801495803904,1.4868507617134,2.4585801517331
"88",0.385413746527873,2.68513140038611,1.4868507617134,2.4585801517331
"89",1.03753836369231,3.2902219237019,1.4868507617134,2.4585801517331
"90",0.42276382117671,2.67431258547992,1.4868507617134,2.4585801517331
"91",0.0666274164232731,2.45498756155342,1.4868507617134,2.4585801517331
"92",0.661109570736519,2.87700559376461,1.4868507617134,2.4585801517331
