"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",3.4182051643204,4.73767306329708,2.95507307842153,0.539046134775877
"2",2.21716303268982,5.11086655251957,2.95507307842153,0.539046134775877
"3",2.67771885795804,4.45753605539125,2.95507307842153,0.539046134775877
"4",3.22834124674634,4.32936322927874,2.95507307842153,0.539046134775877
"5",2.63919554094403,5.19109623647132,2.95507307842153,0.539046134775877
"6",2.76645137502804,5.00809705595266,2.95507307842153,0.539046134775877
"7",3.02300083618644,4.38171990183917,2.95507307842153,0.539046134775877
"8",2.93287936347386,4.63527638889643,2.95507307842153,0.539046134775877
"9",2.88300916105954,5.23305134121634,2.95507307842153,0.539046134775877
"10",2.97466478817007,4.55653658660627,2.95507307842153,0.539046134775877
"11",2.38193147801744,5.54539091103981,2.95507307842153,0.539046134775877
"12",2.47575550232825,5.31311052803891,2.95507307842153,0.539046134775877
"13",1.34005284935667,5.40189688455107,2.95507307842153,0.539046134775877
"14",2.40071054210247,5.28369367121867,2.95507307842153,0.539046134775877
"15",2.2374186314037,5.19812440065832,2.95507307842153,0.539046134775877
"16",2.78915330129688,4.90596526982639,2.95507307842153,0.539046134775877
