"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",-4825010.50117033,5614678.74590033,16666691.59,6666688.05
"2",-4761675.97442767,4633680.68099399,16666691.59,6666688.05
"3",-4530677.763559,4904344.49281533,16666691.59,6666688.05
"4",-6508345.27840433,6510677.21250633,16666691.59,6666688.05
"5",-5978010.84420334,6113011.96004566,16666691.59,6666688.05
"6",-5278677.48532933,5432345.14217266,16666691.59,6666688.05
"7",-4195676.45190167,3946345.569834,16666691.59,6666688.05
"8",-7091009.41808866,7539012.579588,16666691.59,6666688.05
"9",-6376012.15004033,6541009.87458166,16666691.59,6666688.05
"10",-5619345.07376233,6060344.27139299,16666691.59,6666688.05
"11",-4032010.94450667,4121344.959152,16666691.59,6666688.05
"12",-4825011.57657,4786678.02862966,16666691.59,6666688.05
"13",-5112675.62654433,5239680.31425466,16666691.59,6666688.05
"14",-4331008.69671233,4458346.80985833,16666691.59,6666688.05
"15",-6219679.21783033,6163343.93837599,16666691.59,6666688.05
