"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",-6632678.65170934,6499345.28653567,18571452.0685714,10000019.95
"2",-7913014.83082334,7950674.11805834,18571452.0685714,10000019.95
"3",-6027346.09007533,6347677.77189066,18571452.0685714,10000019.95
"4",-3422015.614582,3442677.758719,18571452.0685714,10000019.95
"5",-7523347.94255367,7528341.30753601,18571452.0685714,10000019.95
"6",-7057011.94287233,7225341.89864701,18571452.0685714,10000019.95
"7",-8071346.26640201,7934340.89267034,18571452.0685714,10000019.95
"8",-5457679.45941233,5634011.69426867,18571452.0685714,10000019.95
"9",-5445680.98219367,5210010.11148633,18571452.0685714,10000019.95
"10",-7163012.90925234,6886345.19503634,18571452.0685714,10000019.95
"11",-6012345.83950334,6446678.266076,18571452.0685714,10000019.95
"12",-7261009.481635,7271676.21601666,18571452.0685714,10000019.95
"13",-6993674.28736933,7128011.61224567,18571452.0685714,10000019.95
"14",-9472014.04811534,9556339.70379701,18571452.0685714,10000019.95
"15",-7458678.258824,7490341.65565201,18571452.0685714,10000019.95
