"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",2084.08420815555,3340.43121293334,198.464,5647.61333333333
"2",-565.832369766665,4652.49453057777,198.464,5647.61333333333
"3",1247.38931083333,2818.31308881111,198.464,5647.61333333333
"4",1880.91446282222,2427.3124278,198.464,5647.61333333333
"5",2206.0844613963,3289.21092281112,198.464,5647.61333333333
"6",1104.89641107778,3102.90066942223,198.464,5647.61333333333
"7",1215.05213877778,3448.55494377778,198.464,5647.61333333333
"8",1979.9580803,2328.74335417778,198.464,5647.61333333333
"9",2535.94770787407,3659.09181347778,198.464,5647.61333333333
"10",-433.820914499999,4686.25314199999,198.464,5647.61333333333
"11",111.473650133334,4621.7618269,198.464,5647.61333333333
"12",-215.461575099999,4568.90958198889,198.464,5647.61333333333
"13",-436.642914133333,4272.80648471111,198.464,5647.61333333333
"14",-632.104688066666,4759.96207282222,198.464,5647.61333333333
"15",-605.263138777777,4646.41866145555,198.464,5647.61333333333
"16",-291.317301033333,4211.20135486667,198.464,5647.61333333333
