"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",2495.62200347778,3907.83474953333,2.36313725490204,3250.43
"2",1495.51391053333,2732.54369233333,2.36313725490204,3250.43
"3",1758.21460177777,3040.96261158889,2.36313725490204,3250.43
"4",2376.15654535556,3100.1164337,2.36313725490204,3250.43
"5",1986.91349261111,2959.70207088889,2.36313725490204,3250.43
"6",1518.42017335556,3154.51437712223,2.36313725490204,3250.43
"7",1770.01063715556,3017.89884196667,2.36313725490204,3250.43
"8",1938.67667464444,2676.64157354444,2.36313725490204,3250.43
"9",3427.77724717778,3615.28801152222,2.36313725490204,3250.43
"10",2053.49526508889,4581.70021857778,2.36313725490204,3250.43
"11",2297.83666577778,4266.91797045556,2.36313725490204,3250.43
"12",1929.41833473334,4574.3054811111,2.36313725490204,3250.43
"13",1438.99567743333,3494.09821575555,2.36313725490204,3250.43
"14",1744.92932653334,4699.78001023333,2.36313725490204,3250.43
"15",2163.10694181111,3192.52639013334,2.36313725490204,3250.43
"16",1905.41082094445,4450.93430084445,2.36313725490204,3250.43
