"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",2656.99077425555,3747.6716547,608.6608,2881.16
"2",1032.54164901111,4790.70793767778,608.6608,2881.16
"3",1260.09487721111,3414.14787433333,608.6608,2881.16
"4",2491.35889972222,3161.3871337,608.6608,2881.16
"5",2589.04240792222,3629.77383607777,608.6608,2881.16
"6",1458.8598742,3389.15786753333,608.6608,2881.16
"7",2101.89218535556,3330.92270957778,608.6608,2881.16
"8",2621.66351633333,2860.53895512222,608.6608,2881.16
"9",3439.3395986,3760.53639402222,608.6608,2881.16
"10",1306.49675392222,3751.21024941111,608.6608,2881.16
"11",1587.11032766666,3976.22315212222,608.6608,2881.16
"12",1347.48375691111,3705.50101138888,608.6608,2881.16
"13",1007.70139617778,4194.29735312222,608.6608,2881.16
"14",1257.65027368889,4126.7729392,608.6608,2881.16
"15",1349.52677305556,4698.62291891111,608.6608,2881.16
"16",1327.6704352,3491.7143994238,608.6608,2881.16
