"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",2285.96843974867,2779.5204133582,1004.43979470899,1281.52333333334
"2",1621.84364065185,3024.44451410265,1004.43979470899,1281.52333333334
"3",2019.24837874127,3596.49191901482,1004.43979470899,1281.52333333334
"4",1878.8965210929,2532.5687043418,1004.43979470899,1281.52333333334
"5",2243.43349857989,2594.98307940847,1004.43979470899,1281.52333333334
"6",1488.3592365929,3302.76093158095,1004.43979470899,1281.52333333334
"7",1824.69268848602,3137.50184816508,1004.43979470899,1281.52333333334
"8",1625.25163806221,3018.08731304497,1004.43979470899,1281.52333333334
"9",2760.98999285238,3048.20700321746,1004.43979470899,1281.52333333334
"10",1964.68895106137,3088.95607803175,1004.43979470899,1281.52333333334
"11",1849.45223914709,3158.70895217672,1004.43979470899,1281.52333333334
"12",2031.97145364497,3082.60145384339,1004.43979470899,1281.52333333334
"13",1868.04370102064,2988.50317604339,1004.43979470899,1281.52333333334
"14",2005.80353415079,3102.37360276032,1004.43979470899,1281.52333333334
"15",1804.36069829788,2988.30639079736,1004.43979470899,1281.52333333334
"16",2064.36987224815,3079.05075509894,1004.43979470899,1281.52333333334
