"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",-2208661.92517833,2442343.62403733,5000003.62,7142877.20428571
"2",-5640007.02981366,5155009.13797,5000003.62,7142877.20428571
"3",-5588668.63442966,5481008.74931833,5000003.62,7142877.20428571
"4",-4795666.15438399,5169008.61524333,5000003.62,7142877.20428571
"5",-5188340.07913567,4790009.64399966,5000003.62,7142877.20428571
"6",-2421336.536312,2487673.279944,5000003.62,7142877.20428571
"7",-595669.991020333,587010.236372667,5000003.62,7142877.20428571
"8",-4282998.76854433,4471344.00428134,5000003.62,7142877.20428571
"9",-4606667.073855,4842010.62143866,5000003.62,7142877.20428571
"10",-5435666.15731533,5527008.980155,5000003.62,7142877.20428571
"11",-1290664.30805067,1496677.718009,5000003.62,7142877.20428571
"12",-2983004.09638967,2772343.009793,5000003.62,7142877.20428571
"13",-3431337.37990634,3625341.657539,5000003.62,7142877.20428571
"14",-5185673.30598533,5178341.05372333,5000003.62,7142877.20428571
"15",-2252336.182977,2051344.95803433,5000003.62,7142877.20428571
