"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",-26.9686141678558,25.0826335525889,53.8894535925926,37.3621147777778
"2",-21.5533963114779,20.0767340693778,53.8894535925926,37.3621147777778
"3",-26.0793253499336,24.4070170157778,53.8894535925926,37.3621147777778
"4",-21.6290734785335,17.4801194772555,53.8894535925926,37.3621147777778
"5",-22.0446042683001,20.915944452,53.8894535925926,37.3621147777778
"6",-23.017787785689,21.1681087041778,53.8894535925926,37.3621147777778
"7",-23.836624438789,23.1279570743778,53.8894535925926,37.3621147777778
"8",-20.8721794829223,20.5787458805334,53.8894535925926,37.3621147777778
"9",-17.2106866633334,20.5229975791111,53.8894535925926,37.3621147777778
"10",-24.4153431590113,24.4171621927223,53.8894535925926,37.3621147777778
"11",-23.6768033331335,23.1254923488889,53.8894535925926,37.3621147777778
"12",-20.7312556327445,20.3729246963556,53.8894535925926,37.3621147777778
"13",-25.2514103283446,22.9178647470223,53.8894535925926,37.3621147777778
"14",-25.0352083667446,23.1375207311001,53.8894535925926,37.3621147777778
"15",-27.6599070880114,25.0007815138445,53.8894535925926,37.3621147777778
