"","mean_low","mean_high","mean_y1_mean","mean_y0_mean"
"1",-2.52590393798267,2.07948564022192,4.30524212709717,3.75625029846773
"2",-2.34069563559991,2.04496948767065,4.30524212709717,3.75625029846773
"3",-2.3176986195068,1.88210742501673,4.30524212709717,3.75625029846773
"4",-2.21723873401978,1.9337333723062,4.30524212709717,3.75625029846773
"5",-1.88237684905468,1.81854770328474,4.30524212709717,3.75625029846773
"6",-2.13367345107539,1.52568880784631,4.30524212709717,3.75625029846773
"7",-2.45140164711727,2.16124572276106,4.30524212709717,3.75625029846773
"8",-1.92843822047905,1.48851521169327,4.30524212709717,3.75625029846773
"9",-2.24014559101598,1.68750850538374,4.30524212709717,3.75625029846773
"10",-2.39929771400402,2.04296539261366,4.30524212709717,3.75625029846773
"11",-2.11046261693194,1.81646049846906,4.30524212709717,3.75625029846773
"12",-1.87633301308068,1.51104224637669,4.30524212709717,3.75625029846773
"13",-2.54090235606632,2.18958285109581,4.30524212709717,3.75625029846773
"14",-2.50683904923781,2.03183530398625,4.30524212709717,3.75625029846773
"15",-2.04386098696974,1.53871882516991,4.30524212709717,3.75625029846773
